Date,demand_quantity,combined
2016-04-30,43061,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-05-01,43061,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-05-02,25836,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-05-03,41625,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-05-04,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-05-05,24401,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-05-06,33013,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-05-07,33013,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-05-08,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-05-09,25836,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-05-10,41625,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-05-11,30142,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-05-12,27272,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-05-13,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-05-14,43061,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-05-15,55979,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-05-16,18660,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-05-17,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-05-18,47367,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-05-19,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-05-20,40190,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-05-21,50237,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-05-22,45931,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-05-23,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-05-24,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-05-25,41625,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-05-26,24401,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-05-27,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-05-28,47367,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-05-29,41625,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-05-30,25836,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-05-31,25836,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-06-01,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-06-02,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-06-03,54543,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-06-04,40190,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-06-05,50237,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-06-06,33013,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-06-07,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-06-08,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-06-09,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-06-10,48802,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-06-11,44496,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-06-12,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-06-13,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-06-14,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-06-15,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-06-16,43061,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-06-17,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-06-18,38754,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-06-19,40190,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-06-20,21530,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-06-21,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-06-22,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-06-23,33013,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-06-24,44496,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-06-25,44496,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-06-26,45931,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-06-27,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-06-28,40190,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-06-29,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-06-30,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-07-01,60285,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-07-02,45931,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-07-03,50237,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-07-04,25836,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-07-05,44496,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-07-06,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-07-07,47367,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-07-08,48802,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-07-09,50237,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-07-10,40190,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-07-11,25836,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-07-12,38754,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-07-13,43061,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-07-14,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-07-15,47367,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-07-16,48802,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-07-17,53108,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-07-18,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-07-19,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-07-20,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-07-21,48802,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-07-22,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-07-23,48802,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-07-24,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-07-25,30142,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-07-26,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-07-27,40190,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-07-28,43061,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-07-29,43061,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-07-30,54543,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-07-31,44496,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-08-01,30142,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-08-02,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-08-03,40190,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-08-04,48802,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-08-05,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-08-06,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-08-07,44496,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-08-08,15789,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-08-09,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-08-10,30142,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-08-11,33013,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-08-12,22966,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-08-13,38754,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-08-14,51673,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-08-15,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-08-16,21530,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-08-17,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-08-18,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-08-19,41625,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-08-20,43061,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-08-21,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-08-22,21530,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-08-23,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-08-24,45931,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-08-25,24401,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-08-26,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-08-27,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-08-28,48802,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-08-29,20095,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-08-30,20095,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-08-31,24401,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-09-01,25836,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-09-02,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-09-03,44496,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-09-04,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-09-05,45931,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-09-06,40190,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-09-07,25836,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-09-08,40190,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-09-09,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-09-10,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-09-11,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-09-12,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-09-13,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-09-14,27272,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-09-15,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-09-16,27272,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-09-17,27272,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-09-18,38754,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-09-19,27272,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-09-20,33013,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-09-21,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-09-22,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-09-23,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-09-24,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-09-25,38754,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-09-26,24401,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-09-27,25836,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-09-28,38754,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-09-29,40190,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-09-30,33013,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-10-01,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-10-02,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-10-03,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-10-04,40190,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-10-05,24401,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-10-06,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-10-07,27272,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-10-08,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-10-09,41625,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-10-10,25836,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-10-11,25836,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-10-12,22966,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-10-13,22966,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-10-14,45931,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-10-15,45931,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-10-16,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-10-17,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-10-18,30142,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-10-19,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-10-20,43061,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-10-21,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-10-22,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-10-23,30142,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-10-24,22966,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-10-25,18660,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-10-26,22966,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-10-27,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-10-28,25836,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-10-29,33013,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-10-30,47367,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-10-31,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-11-01,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-11-02,33013,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-11-03,33013,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-11-04,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-11-05,41625,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-11-06,25836,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-11-07,24401,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-11-08,27272,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-11-09,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-11-10,25836,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-11-11,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-11-12,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-11-13,51673,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-11-14,24401,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-11-15,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-11-16,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-11-17,27272,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-11-18,30142,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-11-19,51673,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-11-20,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-11-21,20095,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-11-22,25836,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-11-23,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-11-24,25836,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-11-25,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-11-26,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-11-27,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-11-28,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-11-29,38754,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-11-30,27272,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-12-01,18660,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-12-02,15789,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-12-03,27272,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-12-04,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-12-05,18660,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-12-06,14354,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-12-07,24401,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-12-08,21530,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-12-09,10047,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-12-10,17224,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-12-11,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-12-12,17224,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-12-13,33013,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-12-14,17224,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-12-15,14354,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-12-16,21530,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-12-17,27272,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-12-18,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-12-19,24401,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-12-20,25836,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-12-21,17224,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-12-22,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-12-23,30142,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-12-24,18660,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-12-25,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-12-26,22966,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-12-27,14354,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-12-28,22966,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-12-29,30142,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-12-30,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2016-12-31,20095,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-01-01,27272,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-01-02,21530,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-01-03,14354,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-01-04,22966,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-01-05,20095,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-01-06,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-01-07,20095,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-01-08,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-01-09,25836,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-01-10,15789,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-01-11,20095,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-01-12,24401,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-01-13,10047,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-01-14,22966,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-01-15,41625,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-01-16,21530,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-01-17,20095,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-01-18,14354,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-01-19,22966,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-01-20,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-01-21,18660,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-01-22,30142,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-01-23,12918,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-01-24,25836,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-01-25,20095,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-01-26,18660,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-01-27,14354,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-01-28,22966,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-01-29,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-01-30,12918,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-01-31,24401,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-02-01,21530,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-02-02,24401,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-02-03,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-02-04,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-02-05,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-02-06,22966,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-02-07,17224,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-02-08,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-02-09,22966,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-02-10,22966,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-02-11,25836,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-02-12,27272,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-02-13,15789,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-02-14,21530,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-02-15,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-02-16,15789,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-02-17,24401,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-02-18,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-02-19,25836,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-02-20,7177,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-02-21,20095,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-02-22,17224,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-02-23,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-02-24,21530,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-02-25,22966,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-02-26,40190,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-02-27,17224,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
